interaction_id,user_id,song_id,play_count,liked,skipped,rating,device,session_duration_sec,timestamp,engagement_score,is_positive,age,gender,preferred_genre,preferred_language,song_name,artist,genre,language,duration_sec,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo_bpm
I008091,U0334,S0317,2,1,0,4,Mobile,625,45920.63682,5.8,1,39,Female,Lo-Fi,English,Song_0317,Artist_056,Jazz,Hindi,335,37,0.911,0.267,-5.65,0.094,0.444,0.682,0.32,0.82,177.03
I008092,U0523,S0281,6,1,0,5,Mobile,58,46130.01532,8.5,1,39,Female,R&B,English,Song_0281,Artist_037,Lo-Fi,Hindi,343,90,0.6,0.56,-7.72,0.226,0.809,0.515,0.404,0.568,95.16
I008093,U0583,S0064,8,0,0,5,Web,64,45736.104,7.5,0,59,Male,Electronic,English,Song_0064,Artist_048,R&B,Tamil,317,72,0.728,0.454,-6.46,0.021,0.718,0.189,0.448,0.342,69.04
I008094,U0671,S0192,5,1,0,5,Mobile,651,45912.04828,8,1,23,Male,Jazz,Hindi,Song_0192,Artist_002,Classical,English,336,38,0.217,0.238,-7.85,0.024,0.904,0.117,0.372,0.298,173.33
I008095,U0728,S0156,4,1,0,5,Web,90,45864.72929,7.5,1,36,Female,R&B,Hindi,Song_0156,Artist_031,Jazz,Telugu,231,23,0.281,0.378,-2.97,0.262,0.473,0.766,0.147,0.534,62.72
I008096,U0538,S0424,3,1,0,4,Web,69,45877.93586,6.3,1,50,Male,Hip-Hop,Hindi,Song_0424,Artist_061,Indie,Hindi,298,55,0.81,0.674,-10.25,0.125,0.64,0.216,0.143,0.367,120.63
I008097,U0798,S0500,4,1,0,4,Tablet,622,46210.19764,6.8,1,31,Female,Jazz,Telugu,Song_0500,Artist_013,Lo-Fi,Telugu,286,65,0.241,0.195,-5.85,0.211,0.375,0.145,0.161,0.103,155.47
I008098,U0162,S0091,3,1,0,4,Mobile,823,45782.3402,6.3,1,60,Male,R&B,English,Song_0091,Artist_083,Pop,English,151,80,0.703,0.825,-5.56,0.051,0.284,0.211,0.104,0.561,101.19
I008099,U0430,S0142,3,0,1,3,Mobile,424,45917.56414,1.6,0,60,Male,Jazz,Spanish,Song_0142,Artist_099,Indie,Hindi,228,40,0.59,0.396,-6.84,0.227,0.688,0.225,0.407,0.789,123.78
I008100,U0614,S0042,3,1,0,3,Tablet,655,45775.84674,5.6,0,25,Male,Hip-Hop,Hindi,Song_0042,Artist_064,Hip-Hop,English,205,75,0.205,0.507,-3.46,0.262,0.427,0.393,0.394,0.852,87.7
I008101,U0069,S0249,3,1,0,3,Mobile,705,45987.44443,5.6,0,25,Female,Rock,Hindi,Song_0249,Artist_097,Country,Tamil,194,91,0.611,0.246,-10.51,0.154,0.392,0.755,0.23,0.691,90.36
I008102,U0133,S0295,2,1,1,4,Desktop,629,45750.47197,3.8,0,29,Male,R&B,Tamil,Song_0295,Artist_060,Rock,English,248,86,0.537,0.282,-4.2,0.12,0.937,0.593,0.056,0.628,115.15
I008103,U0189,S0258,4,1,0,4,Mobile,537,46197.71612,6.8,1,39,Female,R&B,English,Song_0258,Artist_086,Pop,English,297,38,0.509,0.73,-7.07,0.075,0.108,0.554,0.759,0.492,179.37
I008104,U0723,S0337,4,1,0,5,Desktop,149,45838.50278,7.5,1,52,Male,Electronic,English,Song_0337,Artist_027,Jazz,English,344,55,0.566,0.372,-13,0.049,0.146,0.096,0.079,0.346,62.27
I008105,U0755,S0001,8,0,0,3,Mobile,509,45868.21326,6.1,0,52,Male,Classical,Telugu,Song_0001,Artist_084,Classical,Hindi,277,1,0.346,0.732,-13.62,0.028,0.653,0.374,0.292,0.81,63.83
I008106,U0678,S0109,4,1,0,3,Mobile,442,46083.13595,6.1,0,32,Female,R&B,English,Song_0109,Artist_077,Indie,Hindi,194,58,0.644,0.191,-4.12,0.245,0.91,0.268,0.044,0.69,116.24
I008107,U0924,S0416,6,1,0,4,Mobile,679,45766.75644,7.8,1,21,Female,Country,Hindi,Song_0416,Artist_092,Classical,Spanish,186,25,0.801,0.73,-11.62,0.185,0.201,0.753,0.279,0.672,152.56
I008108,U0922,S0467,5,1,0,1,Mobile,159,45901.48084,5.2,0,19,Male,Hip-Hop,Telugu,Song_0467,Artist_035,Rock,Telugu,230,73,0.551,0.871,-4.11,0.054,0.225,0.041,0.173,0.612,165.98
I008109,U0573,S0125,6,0,1,3,Mobile,661,46191.14955,3.1,0,20,Female,Hip-Hop,English,Song_0125,Artist_053,Lo-Fi,English,341,23,0.431,0.654,-14.53,0.213,0.755,0.092,0.542,0.842,130.91
I008110,U0874,S0064,6,1,0,5,Desktop,400,46229.5852,8.5,1,35,Female,Hip-Hop,English,Song_0064,Artist_048,R&B,Tamil,317,72,0.728,0.454,-6.46,0.021,0.718,0.189,0.448,0.342,69.04
I008111,U0279,S0206,7,0,0,4,Mobile,165,45936.45918,6.3,0,53,Male,Classical,Spanish,Song_0206,Artist_055,Classical,Hindi,223,93,0.844,0.563,-9.31,0.029,0.47,0.403,0.65,0.732,114.75
I008112,U0430,S0415,2,1,0,3,Tablet,444,45801.35059,5.1,0,60,Male,Jazz,Spanish,Song_0415,Artist_011,Indie,Hindi,330,67,0.265,0.974,-6.05,0.2,0.888,0.469,0.304,0.464,123.45
I008113,U0625,S0442,3,1,0,5,Mobile,371,45683.27733,7,1,56,Female,Country,Hindi,Song_0442,Artist_001,Classical,English,183,27,0.577,0.737,-4.6,0.085,0.906,0.166,0.513,0.623,153.8
I008114,U0542,S0338,4,1,1,5,Mobile,640,45857.23188,5.5,0,35,Male,Indie,English,Song_0338,Artist_080,Pop,English,329,10,0.255,0.582,-5.83,0.05,0.664,0.62,0.054,0.47,155.41
I008115,U0835,S0244,4,1,0,3,Desktop,490,45855.5431,6.1,0,41,Female,Electronic,Hindi,Song_0244,Artist_062,R&B,Tamil,258,1,0.219,0.468,-4.87,0.24,0.696,0.886,0.789,0.869,179.32
I008116,U0988,S0078,1,0,0,5,Web,202,45700.95741,4,0,37,Male,Hip-Hop,Spanish,Song_0078,Artist_040,Jazz,Hindi,330,47,0.309,0.896,-5.62,0.136,0.935,0.792,0.182,0.573,167.28
I008117,U0161,S0111,2,1,0,5,Desktop,677,45856.02207,6.5,1,57,Female,R&B,English,Song_0111,Artist_090,Lo-Fi,Tamil,172,2,0.557,0.434,-11.4,0.259,0.887,0.123,0.097,0.477,142.9
I008118,U0746,S0142,6,1,0,3,Web,68,46140.58635,7.1,0,27,Female,Hip-Hop,English,Song_0142,Artist_099,Indie,Hindi,228,40,0.59,0.396,-6.84,0.227,0.688,0.225,0.407,0.789,123.78
I008119,U0899,S0216,4,1,0,5,Mobile,43,46162.95374,7.5,1,37,Female,Rock,English,Song_0216,Artist_087,Electronic,Hindi,317,36,0.965,0.911,-9.93,0.107,0.844,0.288,0.037,0.161,79.93
I008120,U0453,S0453,6,0,0,3,Mobile,374,46168.01476,5.1,0,36,Male,Lo-Fi,English,Song_0453,Artist_080,Lo-Fi,Tamil,252,71,0.695,0.471,-9.96,0.073,0.775,0.386,0.535,0.893,153.45
I008121,U0889,S0016,4,0,0,5,Mobile,148,46248.47138,5.5,0,57,Male,Lo-Fi,English,Song_0016,Artist_010,Rock,Telugu,332,51,0.715,0.331,-9.24,0.155,0.705,0.435,0.08,0.607,97.23
I008122,U0851,S0453,3,0,1,3,Mobile,577,46190.94468,1.6,0,29,Female,Rock,Telugu,Song_0453,Artist_080,Lo-Fi,Tamil,252,71,0.695,0.471,-9.96,0.073,0.775,0.386,0.535,0.893,153.45
I008123,U0170,S0054,7,0,0,5,Mobile,131,46010.79451,7,0,26,Male,Jazz,Spanish,Song_0054,Artist_095,Country,Spanish,314,2,0.206,0.488,-8.62,0.064,0.416,0.88,0.235,0.15,146.01
I008124,U0830,S0141,6,1,0,3,Tablet,360,46203.02565,7.1,0,41,Male,Classical,English,Song_0141,Artist_032,Rock,English,184,7,0.23,0.366,-5.42,0.084,0.315,0.186,0.155,0.686,93.04
I008125,U0698,S0380,1,1,0,1,Mobile,291,45898.28315,3.2,0,33,Female,Classical,English,Song_0380,Artist_047,Pop,Tamil,165,43,0.261,0.972,-8.95,0.279,0.536,0.295,0.352,0.294,143.2
I008126,U0057,S0336,3,1,0,3,Desktop,712,45855.6035,5.6,0,51,Male,Country,Tamil,Song_0336,Artist_058,Classical,English,212,69,0.606,0.237,-14.84,0.239,0.062,0.33,0.682,0.605,122.27
I008127,U0240,S0079,5,1,0,4,Desktop,636,45984.33404,7.3,1,47,Female,R&B,English,Song_0079,Artist_020,Country,English,220,13,0.876,0.668,-12,0.102,0.913,0.9,0.679,0.249,99.63
I008128,U0769,S0415,1,1,0,3,Tablet,393,46160.61703,4.6,0,49,Female,Electronic,Hindi,Song_0415,Artist_011,Indie,Hindi,330,67,0.265,0.974,-6.05,0.2,0.888,0.469,0.304,0.464,123.45
I008129,U0358,S0453,4,1,1,4,Desktop,822,45686.15009,4.8,0,41,Male,Lo-Fi,English,Song_0453,Artist_080,Lo-Fi,Tamil,252,71,0.695,0.471,-9.96,0.073,0.775,0.386,0.535,0.893,153.45
I008130,U0201,S0149,2,1,0,3,Tablet,684,46063.64973,5.1,0,17,Other,Indie,English,Song_0149,Artist_031,Country,Hindi,318,70,0.876,0.235,-13.96,0.193,0.805,0.699,0.332,0.392,82.41
I008131,U0444,S0127,2,0,1,4,Mobile,315,46177.28236,1.8,0,29,Female,R&B,Spanish,Song_0127,Artist_067,Rock,English,218,60,0.297,0.684,-11.27,0.117,0.651,0.056,0.636,0.545,83.33
I008132,U0837,S0158,2,1,0,5,Mobile,691,45713.55435,6.5,1,16,Female,Country,English,Song_0158,Artist_084,Classical,Hindi,284,85,0.581,0.783,-8.5,0.299,0.194,0.242,0.25,0.587,147.19
I008133,U0827,S0279,3,1,0,2,Tablet,592,45731.72012,4.9,0,60,Female,Hip-Hop,English,Song_0279,Artist_066,Electronic,English,330,88,0.683,0.976,-14.15,0.225,0.688,0.114,0.334,0.346,179.27
I008134,U0302,S0038,7,1,1,4,Mobile,563,46056.62786,6.3,0,18,Male,Jazz,Telugu,Song_0038,Artist_046,Hip-Hop,Spanish,259,42,0.783,0.86,-4.93,0.208,0.291,0.402,0.275,0.956,160.12
I008135,U0106,S0157,5,1,0,5,Mobile,368,45963.60069,8,1,57,Male,Jazz,Hindi,Song_0157,Artist_085,R&B,Telugu,192,93,0.656,0.416,-3.72,0.277,0.044,0.699,0.166,0.414,138.54
I008136,U0802,S0333,2,1,0,4,Tablet,271,45779.51046,5.8,1,19,Male,Pop,Telugu,Song_0333,Artist_024,R&B,Tamil,175,68,0.626,0.725,-9.3,0.264,0.421,0.834,0.582,0.79,144.2
I008137,U0101,S0288,4,1,1,5,Mobile,158,46082.68024,5.5,0,23,Male,Hip-Hop,Spanish,Song_0288,Artist_058,Indie,English,333,80,0.715,0.32,-2.88,0.057,0.693,0.725,0.162,0.547,113.56
I008138,U0097,S0112,4,1,1,3,Mobile,220,45667.11779,4.1,0,23,Female,Electronic,Tamil,Song_0112,Artist_014,Lo-Fi,Hindi,172,75,0.509,0.941,-14.14,0.245,0.817,0.618,0.645,0.647,98.49
I008139,U0665,S0190,7,1,0,2,Web,694,46012.26001,6.9,0,39,Male,Rock,Telugu,Song_0190,Artist_061,Electronic,English,358,75,0.518,0.962,-10.57,0.279,0.699,0.188,0.186,0.389,123.65
I008140,U0938,S0106,1,1,0,2,Web,604,45664.89721,3.9,0,34,Female,Jazz,Hindi,Song_0106,Artist_081,Indie,Hindi,360,29,0.864,0.364,-13.54,0.152,0.245,0.435,0.057,0.397,73.83
I008141,U0029,S0091,4,1,0,4,Desktop,320,45904.57499,6.8,1,40,Male,R&B,Spanish,Song_0091,Artist_083,Pop,English,151,80,0.703,0.825,-5.56,0.051,0.284,0.211,0.104,0.561,101.19
I008142,U0506,S0354,2,1,0,4,Mobile,393,45948.63708,5.8,1,41,Male,Classical,English,Song_0354,Artist_087,Jazz,Hindi,175,85,0.485,0.566,-9.58,0.1,0.372,0.292,0.423,0.258,100.76
I008143,U0665,S0301,4,1,0,4,Desktop,421,46141.5262,6.8,1,39,Male,Rock,Telugu,Song_0301,Artist_001,Rock,Telugu,156,68,0.37,0.75,-11.61,0.111,0.884,0.781,0.726,0.094,102.34
I008144,U0438,S0049,3,1,0,5,Mobile,136,45658.215,7,1,27,Male,Indie,English,Song_0049,Artist_062,Classical,Telugu,274,31,0.516,0.154,-4.8,0.099,0.062,0.566,0.031,0.838,132.63
I008145,U0379,S0161,7,0,0,5,Web,680,46223.12654,7,0,29,Female,R&B,English,Song_0161,Artist_013,Electronic,English,210,77,0.408,0.497,-6.9,0.094,0.285,0.047,0.54,0.966,69
I008146,U0073,S0004,4,0,0,5,Mobile,864,45759.49855,5.5,0,30,Male,Pop,Hindi,Song_0004,Artist_040,Hip-Hop,English,315,38,0.312,0.733,-6.61,0.17,0.801,0.461,0.081,0.9,152.96
I008147,U0254,S0402,3,0,0,3,Desktop,500,46164.6788,3.6,0,45,Female,Hip-Hop,English,Song_0402,Artist_055,Jazz,Tamil,256,18,0.964,0.817,-9.46,0.034,0.605,0.203,0.655,0.527,177.78
I008148,U0963,S0198,5,0,0,3,Desktop,60,45801.57491,4.6,0,17,Male,Jazz,English,Song_0198,Artist_093,Lo-Fi,Spanish,348,72,0.399,0.878,-14.22,0.278,0.887,0.657,0.283,0.537,80.5
I008149,U0911,S0320,7,1,0,4,Tablet,893,46180.28095,8.3,1,46,Female,R&B,English,Song_0320,Artist_088,Jazz,English,241,30,0.202,0.943,-10.03,0.094,0.259,0.51,0.35,0.52,112.11
I008150,U0516,S0412,3,0,0,1,Tablet,645,46080.85515,2.2,0,51,Male,Hip-Hop,English,Song_0412,Artist_060,Indie,English,271,21,0.523,0.768,-10.67,0.289,0.258,0.393,0.773,0.951,159.19
I008151,U0749,S0364,3,1,0,4,Mobile,730,45921.15189,6.3,1,20,Female,Hip-Hop,Hindi,Song_0364,Artist_084,Rock,Hindi,172,95,0.531,0.755,-6.69,0.188,0.768,0.657,0.21,0.528,127.3
I008152,U0550,S0377,3,1,0,5,Tablet,347,45823.6636,7,1,34,Female,Rock,Hindi,Song_0377,Artist_088,Hip-Hop,English,215,97,0.55,0.181,-12.72,0.091,0.64,0.093,0.194,0.754,92.18
I008153,U0020,S0442,4,0,0,4,Web,30,45957.03041,4.8,0,59,Female,Classical,English,Song_0442,Artist_001,Classical,English,183,27,0.577,0.737,-4.6,0.085,0.906,0.166,0.513,0.623,153.8
I008154,U0625,S0475,6,0,0,4,Web,542,46206.35443,5.8,0,56,Female,Country,Hindi,Song_0475,Artist_031,Hip-Hop,English,340,57,0.718,0.794,-7.17,0.296,0.492,0.686,0.739,0.325,169.01
I008155,U0535,S0254,5,0,0,3,Web,691,45924.72336,4.6,0,28,Male,Country,Spanish,Song_0254,Artist_040,Rock,Tamil,326,39,0.878,0.312,-2.91,0.168,0.843,0.428,0.448,0.682,98.33
I008156,U0421,S0090,1,1,0,4,Desktop,239,46234.71127,5.3,1,38,Female,Lo-Fi,English,Song_0090,Artist_038,Classical,Hindi,296,54,0.21,0.329,-2.69,0.136,0.666,0.842,0.772,0.446,168.59
I008157,U0446,S0312,2,1,0,4,Web,822,46213.78721,5.8,1,20,Male,Electronic,English,Song_0312,Artist_004,Country,Spanish,174,16,0.898,0.234,-4.56,0.052,0.704,0.122,0.049,0.487,74.22
I008158,U0879,S0020,6,1,0,4,Desktop,549,46037.41777,7.8,1,56,Female,R&B,English,Song_0020,Artist_036,Jazz,Tamil,179,70,0.653,0.554,-3.06,0.168,0.658,0.374,0.652,0.54,128.45
I008159,U0136,S0077,2,1,0,5,Mobile,338,45740.80958,6.5,1,24,Male,Pop,Hindi,Song_0077,Artist_009,R&B,Telugu,321,33,0.597,0.675,-14.19,0.2,0.283,0.822,0.599,0.075,147.52
I008160,U0505,S0220,4,1,0,5,Desktop,543,45952.43519,7.5,1,44,Female,Pop,Hindi,Song_0220,Artist_057,Lo-Fi,Telugu,294,98,0.746,0.717,-3.28,0.097,0.701,0.102,0.34,0.533,84.36
I008161,U0933,S0162,5,1,0,5,Mobile,166,46164.71079,8,1,59,Other,Country,Telugu,Song_0162,Artist_045,R&B,English,163,23,0.91,0.187,-2.38,0.185,0.832,0.411,0.659,0.179,87.35
I008162,U0760,S0497,2,1,0,1,Mobile,765,45685.13211,3.7,0,54,Male,Classical,Hindi,Song_0497,Artist_017,Lo-Fi,English,169,83,0.776,0.746,-8.78,0.066,0.025,0.264,0.148,0.575,124.52
I008163,U0301,S0343,3,0,0,2,Web,317,46010.17899,2.9,0,22,Male,Pop,Tamil,Song_0343,Artist_044,Jazz,Telugu,291,69,0.6,0.487,-3.44,0.143,0.177,0.147,0.57,0.415,127.42
I008164,U0609,S0394,5,1,1,2,Mobile,711,46034.25215,3.9,0,46,Male,Classical,Hindi,Song_0394,Artist_089,Electronic,Tamil,200,56,0.446,0.526,-14.35,0.061,0.291,0.12,0.059,0.259,84.08
I008165,U0033,S0115,6,1,1,5,Tablet,827,45951.8486,6.5,0,31,Male,Electronic,English,Song_0115,Artist_004,Rock,English,284,77,0.202,0.829,-9.95,0.065,0.265,0.504,0.698,0.631,168.16
I008166,U0647,S0094,3,1,0,2,Desktop,760,46097.97491,4.9,0,35,Male,Country,English,Song_0094,Artist_099,Lo-Fi,English,274,24,0.696,0.954,-4.65,0.2,0.029,0.017,0.07,0.416,81.93
I008167,U0767,S0406,5,1,1,4,Mobile,795,45879.69434,5.3,0,30,Male,Electronic,Tamil,Song_0406,Artist_093,R&B,Hindi,336,93,0.652,0.519,-9.8,0.251,0.286,0.717,0.378,0.832,72.42
I008168,U0278,S0133,2,1,0,4,Mobile,809,46211.56558,5.8,1,51,Female,Pop,Spanish,Song_0133,Artist_096,R&B,Spanish,229,75,0.555,0.667,-3.64,0.067,0.474,0.759,0.378,0.476,78.45
I008169,U0133,S0172,3,1,0,4,Mobile,417,45908.96708,6.3,1,29,Male,R&B,Tamil,Song_0172,Artist_015,Electronic,Spanish,337,12,0.304,0.45,-10.88,0.252,0.548,0.102,0.769,0.336,151.51
I008170,U0750,S0114,4,1,0,5,Mobile,661,45818.37593,7.5,1,45,Male,Country,Tamil,Song_0114,Artist_054,Electronic,English,354,82,0.644,0.742,-11.9,0.214,0.17,0.548,0.755,0.57,82.01
I008171,U0527,S0009,4,0,0,4,Web,26,46100.30469,4.8,0,33,Male,Jazz,Hindi,Song_0009,Artist_011,Electronic,English,173,74,0.262,0.871,-11.54,0.256,0.033,0.85,0.254,0.449,146.42
I008172,U0789,S0299,2,0,0,5,Desktop,219,46104.77675,4.5,0,17,Male,Jazz,English,Song_0299,Artist_056,Country,English,266,85,0.815,0.624,-3.63,0.148,0.284,0.121,0.144,0.919,136.33
I008173,U0126,S0260,4,1,1,5,Mobile,194,46239.32293,5.5,0,50,Male,Rock,English,Song_0260,Artist_037,Rock,English,269,22,0.61,0.855,-9.71,0.226,0.534,0.364,0.713,0.385,164.4
I008174,U0345,S0170,3,1,0,3,Mobile,739,45706.86753,5.6,0,40,Male,Classical,English,Song_0170,Artist_097,Classical,English,298,25,0.547,0.309,-5.33,0.058,0.578,0.64,0.119,0.972,167.5
I008175,U0017,S0321,4,1,0,4,Web,491,45750.92692,6.8,1,37,Female,Jazz,Telugu,Song_0321,Artist_014,Electronic,English,283,45,0.967,0.657,-11.04,0.226,0.679,0.615,0.384,0.434,86.88
I008176,U0824,S0098,7,0,1,5,Web,460,45798.50697,5,0,49,Male,Jazz,English,Song_0098,Artist_055,Hip-Hop,English,299,18,0.337,0.621,-6.91,0.126,0.142,0.37,0.432,0.65,111.53
I008177,U0562,S0169,5,1,1,4,Tablet,287,45823.09576,5.3,0,40,Female,Hip-Hop,English,Song_0169,Artist_036,R&B,English,307,53,0.371,0.216,-11.87,0.243,0.895,0.424,0.681,0.452,118.62
I008178,U0647,S0448,5,1,0,4,Web,594,45937.11421,7.3,1,35,Male,Country,English,Song_0448,Artist_079,R&B,English,344,19,0.59,0.412,-8.27,0.205,0.183,0.634,0.327,0.835,134.73
I008179,U0630,S0311,6,0,0,5,Web,858,45985.7626,6.5,0,43,Male,Pop,English,Song_0311,Artist_080,Rock,Telugu,198,28,0.398,0.227,-4.61,0.276,0.545,0.018,0.433,0.824,95.72
I008180,U0378,S0218,3,0,1,3,Web,200,45840.00152,1.6,0,31,Male,Rock,English,Song_0218,Artist_030,Indie,Telugu,269,87,0.837,0.534,-14.62,0.255,0.362,0.368,0.081,0.897,68.37
I008181,U0818,S0402,4,0,0,5,Mobile,40,45937.6349,5.5,0,21,Female,Rock,Hindi,Song_0402,Artist_055,Jazz,Tamil,256,18,0.964,0.817,-9.46,0.034,0.605,0.203,0.655,0.527,177.78
I008182,U0060,S0400,2,1,0,4,Web,569,46133.24003,5.8,1,17,Female,Pop,Hindi,Song_0400,Artist_005,Jazz,English,304,5,0.901,0.855,-7.35,0.298,0.421,0.548,0.624,0.977,113.33
I008183,U0637,S0343,3,0,0,5,Web,337,46060.49877,5,0,47,Male,Hip-Hop,English,Song_0343,Artist_044,Jazz,Telugu,291,69,0.6,0.487,-3.44,0.143,0.177,0.147,0.57,0.415,127.42
I008184,U0467,S0430,5,0,0,4,Web,124,46208.62948,5.3,0,47,Female,Hip-Hop,Telugu,Song_0430,Artist_058,Electronic,Hindi,221,81,0.601,0.649,-7.66,0.133,0.804,0.714,0.15,0.419,62.05
I008185,U0628,S0420,5,0,0,2,Tablet,704,46084.73256,3.9,0,18,Female,Electronic,Telugu,Song_0420,Artist_077,Hip-Hop,Hindi,242,44,0.248,0.459,-13.08,0.291,0.185,0.187,0.152,0.132,77.66
I008186,U0391,S0346,7,0,1,5,Mobile,244,46240.71906,5,0,37,Female,Lo-Fi,Hindi,Song_0346,Artist_034,Electronic,Tamil,198,91,0.553,0.189,-7.52,0.091,0.883,0.151,0.671,0.47,81.18
I008187,U0936,S0450,5,1,0,3,Desktop,304,46165.83664,6.6,0,41,Female,R&B,English,Song_0450,Artist_022,R&B,English,264,69,0.654,0.873,-2.49,0.047,0.379,0.813,0.678,0.891,107.37
I008188,U0685,S0044,5,1,1,3,Mobile,809,45863.25965,4.6,0,28,Male,Classical,Hindi,Song_0044,Artist_040,Jazz,English,296,98,0.601,0.949,-10.63,0.258,0.624,0.034,0.729,0.657,108.78
I008189,U0187,S0500,3,1,0,4,Desktop,581,46116.0055,6.3,1,57,Female,Classical,Hindi,Song_0500,Artist_013,Lo-Fi,Telugu,286,65,0.241,0.195,-5.85,0.211,0.375,0.145,0.161,0.103,155.47
I008190,U0498,S0261,3,1,0,5,Mobile,894,45765.22573,7,1,46,Male,R&B,Telugu,Song_0261,Artist_064,Pop,Hindi,196,4,0.285,0.592,-6.19,0.237,0.85,0.788,0.306,0.923,162.92
I008191,U0600,S0285,3,0,0,1,Mobile,839,45841.90326,2.2,0,16,Female,Hip-Hop,Telugu,Song_0285,Artist_049,Rock,Spanish,310,15,0.451,0.888,-4.65,0.143,0.308,0.844,0.747,0.254,138.03
I008192,U0715,S0126,4,1,1,5,Desktop,142,46248.31601,5.5,0,32,Female,Hip-Hop,Hindi,Song_0126,Artist_094,Indie,English,334,40,0.925,0.22,-6.44,0.128,0.222,0.364,0.562,0.57,183.51
I008193,U0361,S0260,8,0,0,5,Mobile,866,45883.15837,7.5,0,48,Female,Rock,Spanish,Song_0260,Artist_037,Rock,English,269,22,0.61,0.855,-9.71,0.226,0.534,0.364,0.713,0.385,164.4
I008194,U0823,S0495,4,1,1,5,Tablet,542,46227.89527,5.5,0,41,Male,R&B,English,Song_0495,Artist_018,Rock,Telugu,199,86,0.651,0.712,-10.73,0.104,0.584,0.484,0.736,0.774,82.34
I008195,U0832,S0355,4,0,0,1,Mobile,320,45797.20138,2.7,0,45,Male,Indie,Telugu,Song_0355,Artist_048,Classical,Hindi,298,30,0.379,0.469,-12.98,0.269,0.331,0.1,0.783,0.102,169.03
I008196,U0449,S0214,5,1,1,5,Mobile,127,45658.68601,6,0,27,Other,Indie,Telugu,Song_0214,Artist_095,Indie,English,322,18,0.464,0.75,-6.99,0.147,0.809,0.505,0.493,0.609,154.49
I008197,U0694,S0305,3,0,1,1,Desktop,665,45894.14362,0.2,0,60,Other,Classical,Telugu,Song_0305,Artist_040,Electronic,Spanish,293,58,0.211,0.473,-8.28,0.156,0.705,0.306,0.334,0.675,62.68
I008198,U0864,S0200,2,1,0,5,Mobile,456,46084.71477,6.5,1,25,Female,Pop,English,Song_0200,Artist_082,Lo-Fi,English,164,74,0.786,0.218,-2.97,0.18,0.603,0.838,0.256,0.918,80.36
I008199,U0680,S0236,3,0,0,1,Mobile,90,46044.81115,2.2,0,48,Male,Jazz,Telugu,Song_0236,Artist_057,R&B,Spanish,352,50,0.307,0.909,-8.1,0.241,0.047,0.298,0.334,0.63,170.53
I008200,U0181,S0341,7,1,1,4,Mobile,558,46025.21207,6.3,0,21,Female,Pop,Telugu,Song_0341,Artist_076,Pop,English,352,41,0.648,0.798,-7.31,0.174,0.061,0.836,0.664,0.64,163.09
I008201,U0812,S0136,2,0,0,5,Web,393,46211.23792,4.5,0,20,Male,Classical,Tamil,Song_0136,Artist_072,Lo-Fi,Hindi,268,77,0.684,0.76,-3.89,0.026,0.469,0.361,0.144,0.134,88.44
I008202,U0959,S0378,2,1,0,5,Mobile,242,46176.33391,6.5,1,59,Male,Jazz,Spanish,Song_0378,Artist_005,Electronic,Telugu,249,62,0.582,0.912,-12.69,0.295,0.914,0.163,0.326,0.382,70.36
I008203,U0130,S0436,1,0,1,1,Mobile,47,45676.30497,-0.8,0,16,Male,Country,Telugu,Song_0436,Artist_089,Country,Hindi,163,42,0.312,0.434,-8.39,0.207,0.351,0.837,0.257,0.61,174.11
I008204,U0975,S0116,4,1,0,5,Mobile,820,45793.40426,7.5,1,45,Female,Electronic,Telugu,Song_0116,Artist_039,Indie,English,228,86,0.403,0.704,-9.23,0.271,0.21,0.865,0.251,0.14,134.34
I008205,U0149,S0453,2,1,0,4,Desktop,860,46240.02951,5.8,1,54,Male,R&B,English,Song_0453,Artist_080,Lo-Fi,Tamil,252,71,0.695,0.471,-9.96,0.073,0.775,0.386,0.535,0.893,153.45
I008206,U0472,S0405,5,0,0,4,Web,879,45681.35795,5.3,0,31,Male,Country,English,Song_0405,Artist_059,Electronic,Telugu,284,57,0.236,0.469,-11.43,0.168,0.28,0.729,0.366,0.919,66.79
I008207,U0818,S0155,3,0,0,4,Mobile,304,45735.10282,4.3,0,21,Female,Rock,Hindi,Song_0155,Artist_041,Electronic,English,180,37,0.372,0.23,-12.13,0.147,0.439,0.787,0.474,0.07,89.34
I008208,U0721,S0422,3,1,0,4,Mobile,898,46007.74758,6.3,1,38,Female,Pop,English,Song_0422,Artist_063,Hip-Hop,Tamil,166,85,0.607,0.734,-7.46,0.197,0.763,0.431,0.409,0.786,160.9
I008209,U0623,S0389,3,1,0,3,Mobile,402,45868.06304,5.6,0,43,Female,Hip-Hop,Hindi,Song_0389,Artist_023,Hip-Hop,Hindi,167,58,0.883,0.433,-7.06,0.145,0.8,0.432,0.231,0.94,158.21
I008210,U0948,S0341,6,1,0,4,Tablet,135,45900.70323,7.8,1,26,Female,Pop,Hindi,Song_0341,Artist_076,Pop,English,352,41,0.648,0.798,-7.31,0.174,0.061,0.836,0.664,0.64,163.09
I008211,U0500,S0317,4,1,0,5,Desktop,502,45966.06963,7.5,1,50,Male,Jazz,English,Song_0317,Artist_056,Jazz,Hindi,335,37,0.911,0.267,-5.65,0.094,0.444,0.682,0.32,0.82,177.03
